timestamp,ch1,ch2,ch3,ch4,ch5
1741802820.456125,-769.53125,-784.66796875,988.76953125,-833.984375,-716.30859375
1741802820.4600313,315.4296875,379.8828125,617.67578125,172.36328125,452.1484375
1741802820.4639375,-959.9609375,-928.7109375,-514.16015625,-1000.0,993.65234375
1741802820.4678438,-1000.0,-1000.0,-1000.0,-915.52734375,-39.55078125
1741802820.47175,-121.58203125,-178.7109375,-332.03125,400.390625,-915.52734375
1741802820.4756563,-811.03515625,-846.19140625,917.48046875,-784.66796875,-732.421875
1741802820.4795625,462.890625,572.75390625,644.04296875,145.99609375,250.48828125
1741802820.4834688,-889.16015625,-807.12890625,-495.60546875,-1000.0,998.046875
1741802820.487375,-1000.0,-1000.0,-1000.0,-1000.0,398.4375
1741802820.4912813,-231.93359375,-213.37890625,-298.33984375,106.4453125,-634.765625
1741802820.4951875,-891.11328125,-925.78125,864.74609375,-763.18359375,-966.796875
1741802820.4990938,700.68359375,823.2421875,905.2734375,266.6015625,59.5703125
1741802820.501125,-687.5,-519.53125,-74.70703125,-979.4921875,973.6328125
1741802820.5050313,-1000.0,-1000.0,-1000.0,-1000.0,261.23046875
1741802820.5089376,-196.77734375,-182.6171875,-740.72265625,-93.26171875,-812.5
1741802820.5128438,-956.54296875,-979.4921875,502.44140625,-801.26953125,-955.56640625
1741802820.51675,924.8046875,994.140625,972.65625,440.91796875,141.11328125
1741802820.5206563,-365.72265625,-208.984375,-83.0078125,-898.4375,-971.6796875
1741802820.5245626,-1000.0,-1000.0,-1000.0,-1000.0,522.4609375
1741802820.5284688,-190.4296875,-278.3203125,-705.078125,-234.375,-605.95703125
1741802820.532375,996.09375,958.984375,515.625,-886.71875,-856.4453125
1741802820.5362813,-956.54296875,-927.734375,-925.78125,688.4765625,81.0546875
1741802820.5401876,-74.21875,12.6953125,72.265625,-704.1015625,930.6640625
1741802820.5440938,-1000.0,-1000.0,-1000.0,-1000.0,770.99609375
1741802820.561125,-367.1875,-452.1484375,-913.0859375,-196.77734375,-256.34765625
1741802820.5650313,914.0625,875.0,270.01953125,-958.0078125,-1000.0
1741802820.5689375,-892.578125,-879.8828125,-900.390625,933.59375,-152.83203125
1741802820.5728438,97.65625,160.15625,196.2890625,-385.25390625,954.58984375
1741802820.57675,-1000.0,-1000.0,-1000.0,-1000.0,707.51953125
1741802820.5806563,-477.5390625,-715.8203125,-920.41015625,-83.49609375,-332.03125
1741802820.5845625,805.17578125,659.1796875,256.8359375,992.1875,-1000.0
1741802820.5884688,-855.95703125,-826.171875,-895.01953125,-958.49609375,-125.0
1741802820.592375,187.01171875,170.41015625,278.80859375,-70.3125,954.1015625
1741802820.5962813,-1000.0,-1000.0,-960.44921875,-1000.0,585.44921875
1741802820.6001875,-844.7265625,-917.96875,-1000.0,-366.69921875,-357.421875
1741802820.6040938,508.7890625,391.11328125,-79.58984375,916.015625,-1000.0
1741802820.592125,-798.33984375,-784.66796875,-929.6875,-898.4375,-640.13671875
1741802820.5960312,148.4375,146.484375,370.1171875,118.65234375,634.27734375
1741802820.5999374,-1000.0,-1000.0,-870.60546875,-1000.0,956.0546875
1741802820.6038437,-1000.0,-1000.0,-1000.0,-565.4296875,-141.11328125
1741802820.60775,150.390625,101.07421875,-160.15625,816.89453125,-1000.0
1741802820.6116562,-762.6953125,-767.578125,-958.49609375,-855.95703125,-624.0234375
1741802820.6155624,180.6640625,273.4375,375.9765625,188.4765625,552.24609375
1741802820.6194687,-1000.0,-978.515625,-906.73828125,-1000.0,849.12109375
1741802820.623375,-1000.0,-1000.0,-1000.0,-811.5234375,-198.2421875
1741802820.6272812,-12.20703125,-78.61328125,-243.65234375,552.734375,-1000.0
1741802820.6311874,-778.3203125,-802.24609375,966.796875,-805.17578125,-747.0703125
1741802820.6350937,337.890625,447.265625,679.6875,153.80859375,478.02734375
1741802820.636125,-944.3359375,-891.6015625,-425.29296875,-1000.0,980.46875
1741802820.6400313,-1000.0,-1000.0,-1000.0,-1000.0,14.6484375
1741802820.6439376,-221.6796875,-216.796875,-312.98828125,200.1953125,-930.6640625
1741802820.6478438,-851.5625,-891.11328125,897.94921875,-765.13671875,-925.29296875
1741802820.65175,570.3125,710.9375,768.5546875,201.171875,130.37109375
1741802820.6556563,-825.68359375,-664.55078125,-316.40625,-1000.0,-1000.0
1741802820.6595626,-1000.0,-1000.0,-1000.0,-1000.0,507.8125
1741802820.6634688,-215.33203125,-194.82421875,-497.0703125,3.90625,-627.9296875
1741802820.667375,-923.33984375,-960.44921875,723.6328125,-778.80859375,-975.5859375
1741802820.6712813,813.4765625,934.5703125,989.2578125,374.0234375,128.90625
1741802820.6751876,-540.0390625,-334.9609375,-8.7890625,-926.7578125,-932.12890625
1741802820.6790938,-1000.0,-1000.0,-1000.0,-1000.0,436.5234375
1741802820.681125,-178.22265625,-219.7265625,-645.5078125,-193.84765625,-764.16015625
1741802820.6850312,-991.2109375,984.86328125,555.6640625,-851.5625,-1000.0
1741802820.6889374,-977.05078125,-947.75390625,-948.2421875,592.7734375,62.01171875
1741802820.6928437,-155.2734375,-48.828125,33.203125,-796.875,984.375
1741802820.69675,-1000.0,-1000.0,-1000.0,-1000.0,572.75390625
1741802820.7006562,-292.48046875,-386.71875,-782.2265625,-211.42578125,-480.46875
1741802820.7045624,953.61328125,906.73828125,452.1484375,-929.19921875,-830.078125
1741802820.7084687,-925.29296875,-895.5078125,-914.0625,835.44921875,95.21484375
1741802820.712375,21.97265625,126.46484375,176.26953125,-506.8359375,867.67578125
1741802820.7162812,-1000.0,-1000.0,-1000.0,-1000.0,741.2109375
1741802820.7201874,-524.4140625,-624.0234375,-905.76171875,-177.734375,-169.921875
1741802820.7240937,827.1484375,751.46484375,281.25,-989.74609375,-1000.0
1741802820.726125,-861.328125,-843.75,-902.34375,-975.5859375,-335.9375
1741802820.7300313,194.82421875,179.19921875,185.546875,-155.2734375,875.48828125
1741802820.7339375,-1000.0,-1000.0,-1000.0,-1000.0,769.53125
1741802820.7378438,-760.7421875,-866.2109375,-996.58203125,-275.390625,-272.4609375
1741802820.74175,619.140625,470.21484375,113.76953125,961.9140625,-1000.0
1741802820.7456563,-816.89453125,-793.9453125,-915.0390625,-926.26953125,-277.83203125
1741802820.7495625,158.203125,147.94921875,356.4453125,23.92578125,877.9296875
1741802820.7534688,-1000.0,-1000.0,-862.3046875,-1000.0,916.9921875
1741802820.757375,-1000.0,-1000.0,-1000.0,-474.609375,-167.48046875
1741802820.7612813,250.48828125,129.8828125,-140.13671875,859.86328125,-881.8359375
1741802820.7651875,-770.99609375,-767.08984375,-965.33203125,-872.0703125,-446.77734375
1741802820.7690938,142.578125,237.79296875,372.0703125,202.63671875,470.703125
1741802820.785125,-1000.0,-994.140625,-898.92578125,-1000.0,982.421875
1741802820.7890313,-1000.0,-1000.0,-1000.0,-719.7265625,-15.13671875
1741802820.7929375,41.50390625,-58.59375,-193.359375,672.8515625,-1000.0
1741802820.7968438,-769.53125,-794.921875,956.0546875,-826.171875,-870.60546875
1741802820.80075,324.70703125,420.41015625,667.48046875,166.015625,278.3203125
1741802820.8046563,-951.171875,-905.2734375,-428.7109375,-1000.0,947.75390625
1741802820.8085625,-1000.0,-1000.0,-1000.0,-957.03125,16.11328125
1741802820.8124688,-155.2734375,-209.47265625,-411.62109375,335.9375,-976.07421875
1741802820.816375,-824.70703125,-871.09375,860.83984375,-775.87890625,-892.578125
1741802820.8202813,517.578125,641.6015625,658.69140625,141.6015625,278.80859375
1741802820.8241875,-859.375,-739.2578125,-499.51171875,-1000.0,987.3046875
1741802820.8280938,-1000.0,-1000.0,-1000.0,-1000.0,198.73046875
1741802820.832125,-219.23828125,-202.63671875,-362.3046875,41.50390625,-846.6796875
1741802820.8360312,-918.45703125,-947.265625,816.89453125,-769.04296875,-909.66796875
1741802820.8399374,797.36328125,892.578125,928.22265625,335.9375,174.31640625
1741802820.8438437,-561.5234375,-406.25,-33.69140625,-945.3125,961.9140625
1741802820.84775,-1000.0,-1000.0,-1000.0,-1000.0,543.9453125
1741802820.8516562,-181.640625,-198.73046875,-647.94921875,-131.34765625,-502.9296875
1741802820.8555624,-984.86328125,-998.046875,618.65234375,-880.859375,-993.65234375
1741802820.8594687,-992.1875,-972.65625,954.58984375,438.4765625,40.52734375
1741802820.863375,-196.77734375,-117.1875,-5.859375,-842.28515625,-970.21484375
1741802820.8672812,-1000.0,-1000.0,-1000.0,-1000.0,738.28125
1741802820.8711874,-270.01953125,-359.375,-735.83984375,-221.19140625,-476.07421875
1741802820.8750937,963.37890625,918.45703125,446.77734375,-916.015625,-1000.0
1741802820.876125,-930.6640625,-903.3203125,-947.265625,789.55078125,-69.3359375
1741802820.8800313,3.41796875,93.26171875,141.6015625,-572.265625,938.96484375
1741802820.8839376,-1000.0,-1000.0,-1000.0,-1000.0,669.43359375
1741802820.8878438,-446.2890625,-533.203125,-896.484375,-182.6171875,-327.63671875
1741802820.89175,877.44140625,833.0078125,269.04296875,-982.421875,-1000.0
1741802820.8956563,-881.34765625,-861.81640625,-918.45703125,-997.0703125,-162.59765625
1741802820.8995626,162.59765625,171.38671875,219.23828125,-209.9609375,853.515625
1741802820.9034688,-1000.0,-1000.0,-1000.0,-1000.0,764.6484375
1741802820.907375,-713.37890625,-844.23828125,-954.1015625,-252.9296875,-129.8828125
1741802820.9112813,669.43359375,497.0703125,123.046875,971.19140625,-1000.0
1741802820.9151876,-826.171875,-799.8046875,-937.01171875,-934.08203125,-571.2890625
1741802820.9190938,168.9453125,156.25,296.875,-5.37109375,717.7734375
1741802820.921125,-1000.0,-1000.0,-954.58984375,-1000.0,867.1875
1741802820.9250312,-928.7109375,-1000.0,-1000.0,-433.10546875,-218.75
1741802820.9289374,379.8828125,233.88671875,-118.1640625,883.30078125,-1000.0
1741802820.9328437,-788.57421875,-776.3671875,-975.5859375,-883.30078125,-624.51171875
1741802820.93675,164.0625,218.75,504.39453125,176.26953125,566.40625
1741802820.9406562,-1000.0,-1000.0,-753.90625,-1000.0,996.09375
1741802820.9445624,-924.31640625,-947.75390625,-970.21484375,-634.765625,-63.4765625
1741802820.9484687,329.1015625,238.28125,59.5703125,775.87890625,-831.0546875
1741802820.952375,-790.52734375,-809.08203125,957.03125,-842.7734375,-334.47265625
1741802820.9562812,301.26953125,377.44140625,530.76171875,174.8046875,544.921875
1741802820.9601874,-955.078125,-916.9921875,-669.921875,-1000.0,952.63671875
1741802820.9640937,-1000.0,-1000.0,-1000.0,-896.484375,42.48046875
1741802820.981125,-105.46875,-183.59375,-285.15625,429.6875,-967.28515625
1741802820.9850314,-809.5703125,-852.05078125,901.85546875,-787.59765625,-928.22265625
1741802820.9889376,474.12109375,591.796875,805.17578125,145.99609375,160.64453125
1741802820.9928439,-879.39453125,-788.0859375,-202.63671875,-1000.0,-983.3984375
1741802820.99675,-1000.0,-1000.0,-1000.0,-1000.0,237.79296875
1741802821.0006564,-227.05078125,-211.9140625,-328.125,104.4921875,-904.296875
1741802821.0045626,-903.3203125,-927.24609375,841.30859375,-764.6484375,-947.265625
1741802821.0084689,742.67578125,825.68359375,896.97265625,292.48046875,201.66015625
1741802821.012375,-632.8125,-511.71875,-82.03125,-973.14453125,965.8203125
1741802821.0162814,-1000.0,-1000.0,-1000.0,-1000.0,294.921875
1741802821.0201876,-192.3828125,-180.6640625,-642.08984375,-53.22265625,-691.40625
1741802821.0240939,-963.37890625,-984.375,590.8203125,-798.33984375,-991.2109375
1741802821.011125,945.80078125,-994.62890625,992.1875,469.7265625,-17.578125
1741802821.0150313,-320.80078125,-175.78125,22.4609375,-874.51171875,962.40234375
1741802821.0189376,-1000.0,-1000.0,-1000.0,-1000.0,683.10546875
1741802821.0228438,-223.6328125,-309.5703125,-708.0078125,-228.02734375,-418.45703125
1741802821.02675,981.4453125,942.87109375,490.72265625,-897.94921875,-1000.0
1741802821.0306563,-944.3359375,-917.48046875,-940.91796875,728.02734375,30.76171875
1741802821.0345626,-41.9921875,46.38671875,83.984375,-652.83203125,930.17578125
1741802821.0384688,-1000.0,-1000.0,-1000.0,-1000.0,579.58984375
1741802821.042375,-374.0234375,-491.2109375,-877.9296875,-195.80078125,-367.1875
1741802821.0462813,916.015625,855.95703125,303.22265625,-956.0546875,-1000.0
1741802821.0501876,-898.92578125,-872.0703125,-919.921875,928.22265625,-75.68359375
1741802821.0540938,113.76953125,158.69140625,247.55859375,-363.28125,926.26953125
1741802821.057125,-1000.0,-1000.0,-996.58203125,-1000.0,558.59375
1741802821.0610313,-638.671875,-771.484375,-940.4296875,-172.36328125,-279.78515625
1741802821.0649376,737.3046875,591.30859375,181.640625,-997.0703125,-1000.0
1741802821.0688438,-840.8203125,-812.98828125,-942.3828125,-958.49609375,-498.046875
1741802821.07275,181.640625,161.1328125,268.06640625,-72.75390625,703.125
1741802821.0766563,-1000.0,-1000.0,-946.77734375,-1000.0,979.00390625
1741802821.0805626,-845.21484375,-977.5390625,-1000.0,-356.93359375,51.7578125
1741802821.0844688,508.7890625,284.66796875,-67.87109375,920.41015625,-1000.0
1741802821.088375,-797.36328125,-772.94921875,-957.03125,-899.90234375,-722.65625
1741802821.0922813,145.99609375,178.7109375,461.9140625,119.62890625,545.8984375
1741802821.0961876,-1000.0,-1000.0,-745.60546875,-1000.0,932.6171875
1741802821.1000938,-1000.0,-1000.0,-1000.0,-562.5,-162.109375
1741802821.101125,112.79296875,14.16015625,-197.75390625,818.84765625,-1000.0
1741802821.1050313,-763.18359375,-777.34375,971.19140625,-856.4453125,-716.796875
1741802821.1089375,241.2109375,346.6796875,470.21484375,187.01171875,435.546875
1741802821.1128438,-992.67578125,-939.94140625,-767.08984375,-1000.0,-999.0234375
1741802821.11675,-1000.0,-1000.0,-1000.0,-830.078125,-23.4375
1741802821.1206563,-70.80078125,-172.36328125,-252.44140625,528.3203125,-819.82421875
1741802821.1245625,-795.8984375,-840.33203125,915.52734375,-800.78125,-623.53515625
1741802821.1284688,435.05859375,548.828125,771.97265625,149.90234375,194.3359375
1741802821.132375,-897.94921875,-823.2421875,-260.25390625,-1000.0,-996.58203125
1741802821.1362813,-1000.0,-1000.0,-1000.0,-1000.0,348.14453125
1741802821.1401875,-234.86328125,-216.30859375,-541.015625,159.1796875,-790.52734375
1741802821.1440938,-887.20703125,-921.38671875,699.70703125,-761.23046875,-1000.0
1741802821.161125,688.4765625,807.12890625,785.15625,232.421875,52.24609375
1741802821.1650312,-704.1015625,-538.57421875,-310.05859375,-999.0234375,979.00390625
1741802821.1689374,-1000.0,-1000.0,-1000.0,-1000.0,333.49609375
1741802821.1728437,-197.265625,-183.59375,-486.81640625,-27.34375,-786.1328125
1741802821.17675,-957.03125,-979.00390625,690.4296875,-787.109375,-969.7265625
1741802821.1806562,925.78125,989.74609375,983.3984375,414.0625,180.6640625
1741802821.1845624,-367.1875,-211.9140625,23.4375,-906.25,976.07421875
1741802821.1884687,-1000.0,-1000.0,-1000.0,-1000.0,541.50390625
1741802821.192375,-172.36328125,-279.296875,-828.125,-215.33203125,-512.20703125
1741802821.1962812,-998.046875,957.51953125,338.37890625,-874.0234375,-800.29296875
1741802821.2001874,-959.47265625,-928.22265625,-967.7734375,658.203125,178.7109375
1741802821.2040937,-72.75390625,17.578125,52.24609375,-731.93359375,886.71875
1741802821.206125,-1000.0,-1000.0,-1000.0,-1000.0,712.890625
1741802821.2100313,-367.1875,-470.703125,-794.921875,-202.63671875,-285.15625
1741802821.2139375,913.57421875,863.28125,348.6328125,-946.77734375,-1000.0
1741802821.2178438,-892.08984375,-873.53515625,-943.359375,895.99609375,-184.08203125
1741802821.22175,100.09765625,156.73828125,225.09765625,-443.359375,872.0703125
1741802821.2256563,-1000.0,-1000.0,-997.55859375,-1000.0,728.02734375
1741802821.2295625,-477.05078125,-676.7578125,-1000.0,-85.9375,-235.83984375
1741802821.2334688,805.6640625,667.96875,53.7109375,994.140625,-1000.0
1741802821.237375,-856.4453125,-827.1484375,-927.734375,-963.8671875,-187.5
1741802821.2412813,187.01171875,166.50390625,304.6875,-100.09765625,876.46484375
1741802821.2451875,-1000.0,-1000.0,-927.734375,-1000.0,694.82421875
1741802821.2490938,-845.21484375,-960.44921875,-1000.0,-320.80078125,-178.22265625
1741802821.251125,508.7890625,315.4296875,-24.90234375,939.94140625,-1000.0
1741802821.2550313,-800.29296875,-778.80859375,-977.05078125,-912.109375,-696.2890625
1741802821.2589376,156.73828125,175.78125,346.6796875,73.2421875,513.671875
1741802821.2628438,-1000.0,-1000.0,-934.5703125,-1000.0,951.171875
1741802821.26675,-985.83984375,-1000.0,-1000.0,-517.08984375,-124.0234375
1741802821.2706563,252.9296875,156.25,-128.41796875,840.33203125,-1000.0
1741802821.2745626,-772.94921875,-783.203125,955.56640625,-864.2578125,-671.38671875
1741802821.2784688,210.44921875,304.19921875,601.07421875,194.82421875,418.9453125
1741802821.282375,-999.51171875,-956.54296875,-521.484375,-1000.0,-920.8984375
1741802821.2862813,-1000.0,-1000.0,-1000.0,-773.92578125,19.04296875
1741802821.2901876,-56.640625,-145.5078125,-226.07421875,602.05078125,-1000.0
1741802821.2940938,-790.52734375,-826.66015625,932.12890625,-814.453125,-811.03515625
1741802821.297125,407.71484375,515.625,695.80078125,162.109375,283.203125
1741802821.3010314,-911.62109375,-849.12109375,-402.34375,-1000.0,-980.46875
1741802821.3049376,-1000.0,-1000.0,-1000.0,-971.6796875,125.0
1741802821.3088439,-227.5390625,-214.84375,-436.5234375,303.7109375,-813.96484375
1741802821.31275,-868.1640625,-899.4140625,770.99609375,-772.4609375,-792.96875
1741802821.3166564,622.55859375,734.375,853.515625,173.828125,104.98046875
1741802821.3205626,-772.4609375,-633.7890625,-123.046875,-1000.0,-984.86328125
1741802821.3244689,-1000.0,-1000.0,-1000.0,-1000.0,636.71875
1741802821.328375,-203.61328125,-188.96484375,-550.78125,18.06640625,-548.828125
1741802821.3322814,-947.75390625,-971.19140625,639.16015625,-774.4140625,-1000.0
1741802821.3361876,894.53125,966.796875,962.40234375,350.09765625,-13.18359375
1741802821.3400939,-415.52734375,-268.5546875,-41.015625,-942.87109375,961.9140625
1741802821.341125,-1000.0,-1000.0,-1000.0,-1000.0,442.87109375
1741802821.3450313,-176.26953125,-241.2109375,-773.92578125,-148.92578125,-623.046875
1741802821.3489375,-991.69921875,977.05078125,432.12890625,-825.68359375,-1000.0
1741802821.3528438,-973.14453125,-943.359375,997.55859375,534.66796875,37.109375
1741802821.35675,-124.51171875,-30.2734375,70.3125,-847.65625,976.07421875
1741802821.3606563,-1000.0,-1000.0,-1000.0,-1000.0,739.74609375
1741802821.3645625,-364.2578125,-446.2890625,-799.31640625,-216.30859375,-357.91015625
1741802821.3684688,915.0390625,872.55859375,367.1875,-922.8515625,-894.04296875
1741802821.372375,-901.3671875,-880.859375,-949.21875,813.96484375,29.296875
1741802821.3762813,93.26171875,153.3203125,116.69921875,-540.0390625,837.40234375
1741802821.3801875,-1000.0,-1000.0,-1000.0,-1000.0,772.4609375
1741802821.3840938,-539.0625,-647.94921875,-963.8671875,-179.6875,-158.203125
1741802821.386125,829.58984375,730.95703125,164.55078125,-987.3046875,-1000.0
1741802821.3900313,-860.83984375,-838.8671875,-924.8046875,-981.4453125,-354.00390625
1741802821.3939376,187.5,172.36328125,331.0546875,-178.22265625,810.546875
1741802821.3978438,-1000.0,-1000.0,-893.06640625,-1000.0,792.96875
1741802821.40175,-837.890625,-926.26953125,-985.3515625,-268.5546875,-159.1796875
1741802821.4056563,518.06640625,375.48828125,53.7109375,962.40234375,-1000.0
1741802821.4095626,-801.7578125,-783.69140625,-959.9609375,-926.7578125,-342.7734375
1741802821.4134688,155.2734375,147.4609375,322.265625,24.4140625,782.2265625
1741802821.417375,-1000.0,-1000.0,-933.10546875,-1000.0,792.48046875
1741802821.4212813,-1000.0,-1000.0,-1000.0,-464.84375,-149.4140625
1741802821.4251876,236.81640625,114.2578125,-159.1796875,866.2109375,-860.83984375
1741802821.4290938,-767.578125,-768.06640625,977.05078125,-874.0234375,-566.89453125
1741802821.431125,184.5703125,268.5546875,562.5,201.171875,361.328125
1741802821.4350312,-1000.0,-975.5859375,-593.75,-1000.0,-981.93359375
1741802821.4389374,-1000.0,-1000.0,-1000.0,-719.23828125,-6.8359375
1741802821.4428437,-46.875,-112.3046875,-282.2265625,672.8515625,-1000.0
1741802821.44675,-786.1328125,-810.546875,904.78515625,-826.171875,-822.75390625
1741802821.4506562,384.27734375,469.7265625,565.91796875,167.48046875,334.9609375
1741802821.4545624,-924.8046875,-883.30078125,-610.3515625,-1000.0,961.42578125
1741802821.4584687,-1000.0,-1000.0,-1000.0,-945.80078125,-44.921875
1741802821.462375,-209.9609375,-213.8671875,-297.36328125,353.515625,-975.09765625
1741802821.4662812,-854.4921875,-889.6484375,862.79296875,-777.83203125,-867.1875
1741802821.4701874,587.890625,703.61328125,846.19140625,141.6015625,265.625
1741802821.4740937,-805.17578125,-670.41015625,-120.60546875,-1000.0,971.19140625
1741802821.477125,-1000.0,-1000.0,-1000.0,-1000.0,165.0390625
1741802821.4810312,-208.984375,-193.359375,-589.84375,46.38671875,-757.8125
1741802821.4849374,-937.98828125,-962.40234375,609.86328125,-769.04296875,-901.3671875
1741802821.4888437,861.328125,941.40625,847.65625,336.9140625,3.41796875
1741802821.49275,-466.30859375,-319.3359375,-168.9453125,-948.2421875,936.5234375
1741802821.4966562,-1000.0,-1000.0,-1000.0,-1000.0,707.51953125
1741802821.5005624,-177.734375,-229.4921875,-607.91015625,-133.7890625,-354.98046875
1741802821.5044687,-990.234375,983.88671875,548.33984375,-820.3125,-1000.0
1741802821.508375,-977.5390625,-951.66015625,-986.328125,513.671875,-39.0625
1741802821.5122812,-148.4375,-62.01171875,118.1640625,-858.88671875,-957.51953125
1741802821.5161874,-1000.0,-1000.0,-1000.0,-1000.0,669.43359375
1741802821.5200937,-328.61328125,-395.01953125,-870.1171875,-219.7265625,-534.66796875
1741802821.536125,935.546875,900.390625,267.578125,-916.9921875,-1000.0
1741802821.5400312,-915.0390625,-892.578125,-961.9140625,794.43359375,-76.171875
1741802821.5439374,43.9453125,137.20703125,131.34765625,-565.91796875,937.98828125
1741802821.5478437,-1000.0,-1000.0,-1000.0,-1000.0,659.1796875
1741802821.55175,-515.13671875,-623.53515625,-871.58203125,-183.59375,-371.58203125
1741802821.5556562,836.9140625,753.90625,272.4609375,-979.00390625,-768.06640625
1741802821.5595624,-865.234375,-845.21484375,-936.5234375,994.140625,22.94921875
1741802821.5634687,199.70703125,178.22265625,274.4140625,-227.5390625,737.79296875
1741802821.567375,-1000.0,-1000.0,-956.0546875,-1000.0,794.43359375
1741802821.5712812,-719.7265625,-842.7734375,-1000.0,-244.62890625,-100.09765625
1741802821.5751874,672.36328125,500.0,-44.921875,971.6796875,-1000.0
1741802821.5790937,-825.68359375,-798.828125,-953.125,-933.10546875,-549.8046875
1741802821.581125,161.1328125,149.90234375,413.57421875,5.37109375,663.0859375
1741802821.5850313,-1000.0,-1000.0,-797.36328125,-1000.0,881.34765625
1741802821.5889375,-987.3046875,-1000.0,-1000.0,-429.19921875,-181.640625
1741802821.5928438,278.80859375,145.99609375,-24.90234375,886.23046875,-1000.0
1741802821.59675,-772.94921875,-768.06640625,-981.4453125,-883.7890625,-537.59765625
1741802821.6006563,145.01953125,248.53515625,515.13671875,173.33984375,573.2421875
1741802821.6045625,-1000.0,-989.2578125,-670.41015625,-1000.0,972.16796875
1741802821.6084688,-1000.0,-1000.0,-1000.0,-661.1328125,-71.2890625
1741802821.612375,41.50390625,-56.15234375,-243.1640625,728.02734375,-855.46875
1741802821.6162813,-770.01953125,-796.38671875,933.10546875,-837.890625,-436.03515625
1741802821.6201875,333.984375,431.640625,665.52734375,175.29296875,424.8046875
1741802821.6240938,-944.82421875,-897.94921875,-402.34375,-1000.0,995.60546875
1741802821.626125,-1000.0,-1000.0,-1000.0,-897.4609375,104.98046875
1741802821.6300313,-174.31640625,-209.9609375,-275.87890625,428.22265625,-953.125
1741802821.6339376,-833.49609375,-880.37109375,874.0234375,-789.55078125,-950.68359375
1741802821.6378438,537.109375,676.26953125,794.921875,153.80859375,120.1171875
1741802821.64175,-873.046875,-726.5625,-242.67578125,-1000.0,935.546875
1741802821.6456563,-1000.0,-1000.0,-1000.0,-998.53515625,228.02734375
1741802821.6495626,-130.859375,-115.234375,-567.87109375,205.078125,-811.5234375
1741802821.6534688,-927.734375,-951.66015625,626.46484375,-773.92578125,-916.9921875
1741802821.657375,788.57421875,872.0703125,853.02734375,283.69140625,195.80078125
1741802821.6612813,-570.3125,-434.08203125,-144.04296875,-970.21484375,956.54296875
1741802821.6651876,-1000.0,-1000.0,-1000.0,-1000.0,341.796875
1741802821.6690938,-180.6640625,-209.47265625,-571.2890625,-80.078125,-661.62109375
1741802821.686125,-988.76953125,994.140625,593.26171875,-802.24609375,-995.60546875
1741802821.6900313,-981.4453125,-965.33203125,-998.046875,462.40234375,-42.48046875
1741802821.6939375,-178.7109375,-100.5859375,27.34375,-882.8125,951.171875
1741802821.6978438,-1000.0,-1000.0,-1000.0,-1000.0,672.36328125
1741802821.70175,-259.27734375,-347.65625,-856.4453125,-229.98046875,-407.71484375
1741802821.7056563,968.75,927.734375,309.5703125,-894.53125,-1000.0
1741802821.7095625,-933.59375,-908.203125,-954.58984375,714.84375,-62.5
1741802821.7134688,2.44140625,75.68359375,184.08203125,-669.921875,972.65625
1741802821.717375,-1000.0,-1000.0,-1000.0,-1000.0,855.46875
1741802821.7212813,-463.37890625,-576.171875,-860.83984375,-195.3125,-243.65234375
1741802821.7251875,865.234375,785.64453125,301.26953125,-957.51953125,-1000.0
1741802821.7290938,-875.48828125,-853.02734375,-934.08203125,932.12890625,-163.57421875
1741802821.717125,190.91796875,176.26953125,189.94140625,-356.4453125,889.16015625
